product_id,product_name,category,subcategory,brand,price,rating,review_count,description,material,color,weight_grams,manufacturing_location,recycled_material_percentage,organic_material_percentage,eco_certification,carbon_footprint_kg,water_usage_liters,recyclability_score,repairability_score,product_lifetime_years,packaging_type,source,created_at,image_path,sustainability_score_rule,sustainability_score_ml,sustainability_score,score_explanation
P0068,EcoWeave Maxi Dress,Dresses,Maxi Dress,EcoWeave,2959.92,2.5,10,"Maxi Dress made from tencel lyocell, designed for everyday wear. Manufactured in China.",Tencel Lyocell,Charcoal,257.0,Portugal,5.9,6.0,No Certification,3.05,2404.3,0.21,0.38,2.3,Plastic Poly Bag,synthetic_v1,2025-12-18,,0.3051,0.2973,0.302,"Scored low, dragged down by no eco-certification."
P0069,CircleWear Sandals,Shoes,Sandals,CircleWear,3532.17,4.1,2,"Sandals made from recycled polyester, designed for everyday wear. Manufactured in Vietnam.",Recycled Polyester,White,435.9,Vietnam,61.8,7.4,Fair Trade,2.37,713.8,0.54,0.49,3.1,Minimal/No Packaging,synthetic_v1,2025-09-12,,0.5937,0.6489,0.6158,"Scored moderately due to low water usage (714 L est.) and a low carbon footprint (2.4 kg CO2e est.), though very little organic material (7%)."
P0070,Rootwear Slim Fit,Jeans,Slim Fit,Rootwear,1760.0,3.8,2,"Slim Fit made from recycled polyester, designed for everyday wear. Manufactured in India.",Recycled Polyester,Navy,826.6,Vietnam,53.4,5.9,OEKO-TEX,2.55,656.2,0.64,0.5,2.7,Plastic Poly Bag,synthetic_v1,2026-05-03,,0.5787,0.5585,0.5706,"Scored moderately due to low water usage (656 L est.) and a low carbon footprint (2.5 kg CO2e est.), though very little organic material (6%)."
P0071,Reforma Basic Tee,T-Shirts,Basic Tee,Reforma,4727.02,3.9,1,"Basic Tee made from tencel lyocell, designed for everyday wear. Manufactured in China.",Tencel Lyocell,Terracotta,794.1,China,2.6,1.5,OEKO-TEX,7.55,1726.1,0.58,0.68,3.3,Plastic Poly Bag,synthetic_v1,2026-01-18,,0.3817,0.3933,0.3863,"Scored low, dragged down by very little organic material (2%)."
P0072,Bambu & Co Graphic Tee,T-Shirts,Graphic Tee,Bambu & Co,2652.08,4.1,2,"Graphic Tee made from recycled nylon, designed for everyday wear. Manufactured in India.",Recycled Nylon,Charcoal,480.9,Turkey,83.8,5.9,No Certification,2.2,366.8,0.71,0.32,2.8,Recycled Cardboard,synthetic_v1,2026-01-13,,0.5471,0.5843,0.562,"Scored moderately due to low water usage (367 L est.) and 84% recycled material, though no eco-certification."
P0073,PureLoom Sling Bag,Bags,Sling Bag,PureLoom,1131.47,4.1,7,"Sling Bag made from linen, designed for everyday wear. Manufactured in India.",Linen,Navy,671.9,Portugal,9.1,5.0,No Certification,8.75,2851.6,0.51,0.8,5.9,Plastic Poly Bag,synthetic_v1,2026-02-26,,0.276,0.3006,0.2858,"Scored low due to strong repairability (0.80/1.0) and a long estimated lifespan (5.9 years), though no eco-certification."
P0074,Rootwear Straight Fit,Jeans,Straight Fit,Rootwear,3398.23,3.1,6,"Straight Fit made from bamboo fabric, designed for everyday wear. Manufactured in China.",Bamboo Fabric,Olive,380.0,Turkey,11.6,6.8,No Certification,3.31,3392.7,0.27,0.5,3.8,Plastic Poly Bag,synthetic_v1,2026-03-05,,0.307,0.2848,0.2981,"Scored low, dragged down by no eco-certification."
P0075,Rootwear Wide Leg,Jeans,Wide Leg,Rootwear,6716.19,4.3,10,"Wide Leg made from hemp blend, designed for everyday wear. Manufactured in China.",Hemp Blend,White,623.9,Portugal,8.9,9.4,No Certification,4.86,2630.0,0.5,0.79,4.4,Compostable Mailer,synthetic_v1,2026-08-22,,0.3532,0.323,0.3411,"Scored low due to strong repairability (0.79/1.0), though no eco-certification."
P0076,TerraFit Straight Fit,Jeans,Straight Fit,TerraFit,4306.67,3.8,1,"Straight Fit made from tencel lyocell, designed for everyday wear. Manufactured in China.",Tencel Lyocell,Black,636.3,Turkey,5.1,7.7,Fair Trade,4.15,4499.9,0.18,0.48,4.9,Minimal/No Packaging,synthetic_v1,2026-06-14,,0.334,0.3478,0.3395,"Scored low, dragged down by very little recycled material (5%)."
P0077,Solstice Studio Formal Shirt,Shirts,Formal Shirt,Solstice Studio,6377.5,3.1,4,"Formal Shirt made from hemp blend, designed for everyday wear. Manufactured in Bangladesh.",Hemp Blend,Beige,873.2,Portugal,10.8,0.4,No Certification,5.19,3658.8,0.58,0.67,4.8,Plastic Poly Bag,synthetic_v1,2026-02-24,,0.308,0.2834,0.2982,"Scored low, dragged down by no eco-certification."
P0078,Bambu & Co Wrap Dress,Dresses,Wrap Dress,Bambu & Co,7046.51,2.6,7,"Wrap Dress made from conventional cotton, designed for everyday wear. Manufactured in Portugal.",Conventional Cotton,Terracotta,552.5,India,11.5,7.8,No Certification,6.02,2756.0,0.18,0.42,4.0,Recycled Cardboard,synthetic_v1,2026-04-08,,0.257,0.2236,0.2436,"Scored low, dragged down by no eco-certification."
P0079,Reforma Basic Tee,T-Shirts,Basic Tee,Reforma,699.03,2.6,8,"Basic Tee made from conventional cotton, designed for everyday wear. Manufactured in Turkey.",Conventional Cotton,Terracotta,303.9,India,13.6,1.5,OEKO-TEX,5.62,4339.2,0.21,0.57,2.7,Plastic Poly Bag,synthetic_v1,2026-08-17,,0.3067,0.3327,0.3171,"Scored low, dragged down by very little organic material (2%)."
P0080,CircleWear Slim Fit,Jeans,Slim Fit,CircleWear,538.38,2.7,9,"Slim Fit made from hemp blend, designed for everyday wear. Manufactured in Vietnam.",Hemp Blend,Navy,771.3,Turkey,2.1,2.9,No Certification,7.98,3588.2,0.17,0.72,3.2,Minimal/No Packaging,synthetic_v1,2026-07-06,,0.1978,0.2801,0.2307,"Scored very low due to strong repairability (0.72/1.0), though no eco-certification."
P0081,PureLoom Backpack,Bags,Backpack,PureLoom,4519.4,4.1,7,"Backpack made from recycled nylon, designed for everyday wear. Manufactured in Turkey.",Recycled Nylon,Navy,680.5,Vietnam,46.7,2.4,Global Recycled Standard,2.78,860.5,0.53,0.8,3.5,Recycled Cardboard,synthetic_v1,2025-10-21,,0.6084,0.5867,0.5997,"Scored moderately due to low water usage (860 L est.) and strong repairability (0.80/1.0), though very little organic material (2%)."
P0082,Solstice Studio Slim Fit,Jeans,Slim Fit,Solstice Studio,4306.17,2.6,1,"Slim Fit made from bamboo fabric, designed for everyday wear. Manufactured in Portugal.",Bamboo Fabric,Black,615.8,Vietnam,2.8,6.7,OEKO-TEX,6.14,2581.8,0.58,0.63,4.9,Recycled Cardboard,synthetic_v1,2026-03-02,,0.3948,0.3704,0.385,"Scored low, dragged down by very little recycled material (3%)."
P0083,CircleWear Tote Bag,Bags,Tote Bag,CircleWear,6600.32,2.9,8,"Tote Bag made from tencel lyocell, designed for everyday wear. Manufactured in China.",Tencel Lyocell,Sage Green,885.0,Portugal,11.0,6.3,No Certification,7.63,3705.6,0.27,0.33,3.7,Plastic Poly Bag,synthetic_v1,2026-06-23,,0.1922,0.1975,0.1943,"Scored very low, dragged down by no eco-certification."
P0084,Bambu & Co Oversized Tee,T-Shirts,Oversized Tee,Bambu & Co,4571.73,3.1,0,"Oversized Tee made from organic cotton, designed for everyday wear. Manufactured in China.",Organic Cotton,Navy,343.2,India,4.4,61.8,No Certification,1.9,337.7,0.57,0.61,5.9,Compostable Mailer,synthetic_v1,2026-04-14,,0.5251,0.4465,0.4937,"Scored moderately due to low water usage (338 L est.) and a low carbon footprint (1.9 kg CO2e est.), though no eco-certification."
P0085,Rootwear Graphic Tee,T-Shirts,Graphic Tee,Rootwear,4393.57,4.5,2,"Graphic Tee made from bamboo fabric, designed for everyday wear. Manufactured in China.",Bamboo Fabric,Charcoal,181.6,Turkey,11.1,8.9,No Certification,5.32,4421.2,0.35,0.6,5.6,Plastic Poly Bag,synthetic_v1,2025-11-25,,0.2665,0.2534,0.2613,"Scored low due to a long estimated lifespan (5.6 years), though no eco-certification."
P0086,GreenThread Straight Fit,Jeans,Straight Fit,GreenThread,5950.11,4.8,7,"Straight Fit made from recycled polyester, designed for everyday wear. Manufactured in Turkey.",Recycled Polyester,Charcoal,334.2,India,58.0,3.0,GOTS,2.39,945.9,0.57,0.57,3.2,Minimal/No Packaging,synthetic_v1,2026-02-26,,0.6328,0.6563,0.6422,"Scored moderately due to GOTS certification and low water usage (946 L est.), though very little organic material (3%)."
P0087,TerraFit Sandals,Shoes,Sandals,TerraFit,3370.41,3.9,6,"Sandals made from organic cotton, designed for everyday wear. Manufactured in Turkey.",Organic Cotton,Olive,649.7,Vietnam,2.1,84.3,OEKO-TEX,3.06,331.3,0.13,0.77,2.8,Minimal/No Packaging,synthetic_v1,2025-08-06,,0.5563,0.4979,0.5329,"Scored moderately due to low water usage (331 L est.) and 84% organic material, though very little recycled material (2%)."
P0088,TerraFit Oversized Tee,T-Shirts,Oversized Tee,TerraFit,7350.57,2.8,12,"Oversized Tee made from polyester, designed for everyday wear. Manufactured in Vietnam.",Polyester,Sage Green,287.4,Turkey,5.5,3.1,OEKO-TEX,4.67,4381.6,0.11,0.41,3.6,Minimal/No Packaging,synthetic_v1,2026-05-21,,0.2935,0.3471,0.3149,"Scored low, dragged down by very little organic material (3%)."
P0089,GreenThread Basic Tee,T-Shirts,Basic Tee,GreenThread,5820.55,3.9,10,"Basic Tee made from conventional cotton, designed for everyday wear. Manufactured in Vietnam.",Conventional Cotton,Beige,784.1,China,2.6,7.1,No Certification,8.98,3931.5,0.58,0.89,4.3,Plastic Poly Bag,synthetic_v1,2026-02-27,,0.2373,0.3032,0.2637,"Scored very low due to strong repairability (0.89/1.0), though no eco-certification."
P0090,GreenThread Running Shoes,Shoes,Running Shoes,GreenThread,1472.28,4.7,10,"Running Shoes made from tencel lyocell, designed for everyday wear. Manufactured in India.",Tencel Lyocell,Beige,430.6,China,11.9,2.4,No Certification,5.96,2582.7,0.39,0.58,5.9,Minimal/No Packaging,synthetic_v1,2025-12-05,,0.3074,0.2516,0.2851,"Scored low due to a long estimated lifespan (5.9 years), though no eco-certification."
P0091,Solstice Studio Windbreaker,Jackets,Windbreaker,Solstice Studio,4633.78,4.0,0,"Windbreaker made from recycled polyester, designed for everyday wear. Manufactured in Bangladesh.",Recycled Polyester,Charcoal,512.2,India,46.9,3.2,No Certification,1.65,719.2,0.73,0.38,5.1,Recycled Cardboard,synthetic_v1,2025-12-09,,0.5118,0.5061,0.5095,"Scored moderately due to low water usage (719 L est.) and a low carbon footprint (1.6 kg CO2e est.), though no eco-certification."
P0092,TerraFit Casual Shirt,Shirts,Casual Shirt,TerraFit,5261.93,3.9,9,"Casual Shirt made from hemp blend, designed for everyday wear. Manufactured in Bangladesh.",Hemp Blend,Beige,599.3,India,4.8,7.1,No Certification,5.08,4322.7,0.55,0.81,2.3,Plastic Poly Bag,synthetic_v1,2025-11-01,,0.2834,0.3145,0.2958,"Scored low due to strong repairability (0.81/1.0), though no eco-certification."
P0093,TerraFit Running Shoes,Shoes,Running Shoes,TerraFit,5382.47,4.4,4,"Running Shoes made from linen, designed for everyday wear. Manufactured in Portugal.",Linen,Black,508.5,China,12.6,5.6,No Certification,7.95,1585.1,0.12,0.68,3.9,Compostable Mailer,synthetic_v1,2025-10-07,,0.2723,0.2989,0.2829,"Scored low, dragged down by no eco-certification."
P0094,PureLoom Straight Fit,Jeans,Straight Fit,PureLoom,2843.37,4.3,10,"Straight Fit made from bamboo fabric, designed for everyday wear. Manufactured in China.",Bamboo Fabric,Terracotta,880.8,Bangladesh,4.5,0.7,No Certification,3.36,2818.8,0.34,0.42,4.0,Compostable Mailer,synthetic_v1,2025-12-11,,0.3067,0.288,0.2992,"Scored low, dragged down by no eco-certification."
P0095,CircleWear Running Shoes,Shoes,Running Shoes,CircleWear,2361.03,4.7,3,"Running Shoes made from tencel lyocell, designed for everyday wear. Manufactured in Bangladesh.",Tencel Lyocell,Terracotta,848.3,China,7.0,2.7,OEKO-TEX,4.49,1790.4,0.25,0.53,4.1,Plastic Poly Bag,synthetic_v1,2025-08-06,,0.4058,0.3853,0.3976,"Scored low, dragged down by very little organic material (3%)."
P0096,Renu Apparel Casual Shirt,Shirts,Casual Shirt,Renu Apparel,3145.71,2.6,1,"Casual Shirt made from conventional cotton, designed for everyday wear. Manufactured in Portugal.",Conventional Cotton,Sage Green,342.9,India,7.5,3.1,No Certification,3.14,4335.7,0.35,0.88,2.1,Recycled Cardboard,synthetic_v1,2026-01-23,,0.3076,0.3355,0.3188,"Scored low due to strong repairability (0.88/1.0), though no eco-certification."
P0097,CircleWear Casual Shirt,Shirts,Casual Shirt,CircleWear,6232.03,3.2,2,"Casual Shirt made from bamboo fabric, designed for everyday wear. Manufactured in Turkey.",Bamboo Fabric,White,220.4,India,5.5,4.0,Global Recycled Standard,6.42,2084.0,0.38,0.34,3.5,Compostable Mailer,synthetic_v1,2026-03-11,,0.3777,0.3594,0.3704,"Scored low due to Global Recycled Standard certification, though very little organic material (4%)."
P0098,TerraFit Casual Sneakers,Shoes,Casual Sneakers,TerraFit,1616.05,4.7,2,"Casual Sneakers made from tencel lyocell, designed for everyday wear. Manufactured in Bangladesh.",Tencel Lyocell,Terracotta,846.5,Vietnam,9.0,4.0,Fair Trade,3.24,1616.7,0.46,0.78,3.6,Minimal/No Packaging,synthetic_v1,2025-10-20,,0.4907,0.4701,0.4825,"Scored low due to strong repairability (0.78/1.0), though very little organic material (4%)."
P0099,Solstice Studio Maxi Dress,Dresses,Maxi Dress,Solstice Studio,1321.03,3.5,7,"Maxi Dress made from linen, designed for everyday wear. Manufactured in Vietnam.",Linen,Black,585.6,Vietnam,7.6,5.1,No Certification,5.94,3188.8,0.34,0.31,2.7,Plastic Poly Bag,synthetic_v1,2025-08-27,,0.2339,0.2218,0.2291,"Scored very low, dragged down by no eco-certification."
P0100,Bambu & Co Oversized Tee,T-Shirts,Oversized Tee,Bambu & Co,5752.91,3.0,1,"Oversized Tee made from hemp blend, designed for everyday wear. Manufactured in Portugal.",Hemp Blend,Terracotta,446.6,Portugal,7.9,7.2,No Certification,7.65,2640.6,0.51,0.45,3.9,Plastic Poly Bag,synthetic_v1,2026-02-02,,0.2572,0.233,0.2475,"Scored low, dragged down by no eco-certification."
P0101,Bambu & Co Sandals,Shoes,Sandals,Bambu & Co,3946.48,3.8,7,"Sandals made from organic cotton, designed for everyday wear. Manufactured in Turkey.",Organic Cotton,Terracotta,647.2,China,10.6,80.7,No Certification,2.62,1198.3,0.34,0.53,5.8,Compostable Mailer,synthetic_v1,2025-10-23,,0.4815,0.3469,0.4277,"Scored low due to 81% organic material and low water usage (1198 L est.), though no eco-certification."
P0102,PureLoom Denim Jacket,Jackets,Denim Jacket,PureLoom,2876.81,3.4,2,"Denim Jacket made from recycled nylon, designed for everyday wear. Manufactured in China.",Recycled Nylon,Beige,344.5,Turkey,70.7,2.2,No Certification,3.45,567.9,0.63,0.42,4.5,Minimal/No Packaging,synthetic_v1,2026-02-10,,0.5053,0.5681,0.5304,"Scored moderately due to low water usage (568 L est.) and 71% recycled material, though no eco-certification."
P0103,TerraFit Backpack,Bags,Backpack,TerraFit,6708.64,3.2,1,"Backpack made from recycled nylon, designed for everyday wear. Manufactured in Turkey.",Recycled Nylon,Beige,227.1,Turkey,42.3,9.6,No Certification,1.66,1131.6,0.8,0.75,2.1,Plastic Poly Bag,synthetic_v1,2026-04-29,,0.524,0.4738,0.5039,"Scored moderately due to a low carbon footprint (1.7 kg CO2e est.) and strong recyclability (0.80/1.0), though no eco-certification."
P0104,Renu Apparel Oversized Tee,T-Shirts,Oversized Tee,Renu Apparel,4626.64,4.8,1,"Oversized Tee made from tencel lyocell, designed for everyday wear. Manufactured in Portugal.",Tencel Lyocell,Sage Green,492.4,Bangladesh,9.6,0.5,No Certification,5.48,3652.1,0.15,0.76,1.0,Compostable Mailer,synthetic_v1,2026-03-20,,0.243,0.2667,0.2525,"Scored very low due to strong repairability (0.76/1.0), though no eco-certification."
P0105,EcoWeave Wide Leg,Jeans,Wide Leg,EcoWeave,6781.04,4.8,1,"Wide Leg made from recycled polyester, designed for everyday wear. Manufactured in India.",Recycled Polyester,Charcoal,734.6,Bangladesh,75.9,2.3,No Certification,2.98,1065.3,0.52,0.85,3.1,Compostable Mailer,synthetic_v1,2026-08-12,,0.531,0.6249,0.5686,"Scored moderately due to strong repairability (0.85/1.0) and low water usage (1065 L est.), though no eco-certification."
P0106,Solstice Studio Graphic Tee,T-Shirts,Graphic Tee,Solstice Studio,4280.6,3.2,8,"Graphic Tee made from recycled polyester, designed for everyday wear. Manufactured in India.",Recycled Polyester,Terracotta,246.7,Portugal,91.1,3.4,No Certification,2.41,877.2,0.74,0.83,1.7,Compostable Mailer,synthetic_v1,2025-08-29,,0.5832,0.6335,0.6033,"Scored moderately due to 91% recycled material and strong repairability (0.83/1.0), though no eco-certification."
P0107,CircleWear Formal Shirt,Shirts,Formal Shirt,CircleWear,1149.53,4.2,1,"Formal Shirt made from recycled nylon, designed for everyday wear. Manufactured in Bangladesh.",Recycled Nylon,Olive,492.4,Bangladesh,71.2,7.6,GOTS,1.85,1070.5,0.9,0.8,3.6,Compostable Mailer,synthetic_v1,2026-02-16,,0.7228,0.7308,0.726,"Scored moderately due to GOTS certification and strong recyclability (0.90/1.0), though very little organic material (8%)."
P0108,Reforma Casual Shirt,Shirts,Casual Shirt,Reforma,2800.05,3.5,2,"Casual Shirt made from linen, designed for everyday wear. Manufactured in Turkey.",Linen,Beige,658.4,China,4.5,7.2,OEKO-TEX,3.07,3461.1,0.45,0.34,1.6,Compostable Mailer,synthetic_v1,2025-10-21,,0.3702,0.392,0.3789,"Scored low, dragged down by very little recycled material (4%)."
P0109,TerraFit Formal Shirt,Shirts,Formal Shirt,TerraFit,5479.71,3.0,6,"Formal Shirt made from conventional cotton, designed for everyday wear. Manufactured in Bangladesh.",Conventional Cotton,White,529.9,Turkey,2.3,7.5,No Certification,6.63,2747.5,0.37,0.58,3.7,Compostable Mailer,synthetic_v1,2026-07-23,,0.2641,0.2473,0.2574,"Scored low, dragged down by no eco-certification."
P0110,EcoWeave Running Shoes,Shoes,Running Shoes,EcoWeave,5875.88,3.7,8,"Running Shoes made from polyester, designed for everyday wear. Manufactured in Turkey.",Polyester,Sage Green,750.8,Portugal,13.5,2.0,Fair Trade,6.22,1993.6,0.53,0.57,4.4,Minimal/No Packaging,synthetic_v1,2026-01-10,,0.4155,0.3648,0.3952,"Scored low, dragged down by very little organic material (2%)."
P0111,Renu Apparel Running Shoes,Shoes,Running Shoes,Renu Apparel,3676.73,4.3,11,"Running Shoes made from conventional cotton, designed for everyday wear. Manufactured in Turkey.",Conventional Cotton,Black,849.0,India,10.1,3.1,Global Recycled Standard,3.13,2263.4,0.1,0.43,1.4,Recycled Cardboard,synthetic_v1,2026-04-07,,0.412,0.3894,0.403,"Scored low due to Global Recycled Standard certification, though very little organic material (3%)."
P0112,TerraFit Denim Jacket,Jackets,Denim Jacket,TerraFit,7058.15,2.8,10,"Denim Jacket made from bamboo fabric, designed for everyday wear. Manufactured in Vietnam.",Bamboo Fabric,White,259.2,Turkey,5.6,8.9,Global Recycled Standard,5.69,4251.3,0.29,0.35,5.8,Plastic Poly Bag,synthetic_v1,2025-08-24,,0.3387,0.3518,0.3439,"Scored low due to Global Recycled Standard certification and a long estimated lifespan (5.8 years), though very little recycled material (6%)."
P0113,EcoWeave Formal Shirt,Shirts,Formal Shirt,EcoWeave,1912.6,4.7,4,"Formal Shirt made from recycled nylon, designed for everyday wear. Manufactured in India.",Recycled Nylon,Black,751.4,Portugal,65.5,7.2,No Certification,2.35,641.3,0.6,0.58,1.8,Recycled Cardboard,synthetic_v1,2026-04-30,,0.5185,0.5551,0.5331,"Scored moderately due to low water usage (641 L est.) and a low carbon footprint (2.4 kg CO2e est.), though no eco-certification."
P0114,GreenThread Formal Shirt,Shirts,Formal Shirt,GreenThread,6156.89,4.4,12,"Formal Shirt made from organic cotton, designed for everyday wear. Manufactured in Bangladesh.",Organic Cotton,Beige,302.6,China,6.7,86.9,No Certification,3.24,520.3,0.12,0.56,3.7,Compostable Mailer,synthetic_v1,2025-11-09,,0.4577,0.397,0.4334,"Scored low due to low water usage (520 L est.) and 87% organic material, though no eco-certification."
