review_id,product_id,user_id,rating,review_text,review_date,source
R00311,P0053,U0090,4,"Loved the material, very comfortable for daily wear.",2026-08-02,synthetic_v1
R00312,P0053,U0095,4,True to size and holds up well after multiple washes.,2026-04-27,synthetic_v1
R00313,P0053,U0005,2,"Not worth the price, quality was disappointing.",2026-02-27,synthetic_v1
R00314,P0054,U0034,1,Started wearing out after a few weeks.,2025-10-26,synthetic_v1
R00315,P0054,U0033,4,"Good quality for the price, would buy again.",2026-04-27,synthetic_v1
R00316,P0054,U0085,5,Nice sustainable option that doesn't compromise on comfort.,2026-06-10,synthetic_v1
R00317,P0054,U0099,1,Fabric felt thinner than expected.,2026-07-15,synthetic_v1
R00318,P0054,U0091,4,True to size and holds up well after multiple washes.,2025-11-04,synthetic_v1
R00319,P0054,U0113,1,Started wearing out after a few weeks.,2026-01-27,synthetic_v1
R00320,P0054,U0033,2,"Not worth the price, quality was disappointing.",2025-09-11,synthetic_v1
R00321,P0054,U0069,3,"Average quality, expected a bit more for the price.",2025-09-28,synthetic_v1
R00322,P0054,U0040,4,Nice sustainable option that doesn't compromise on comfort.,2026-02-02,synthetic_v1
R00323,P0054,U0082,1,Fabric felt thinner than expected.,2025-11-11,synthetic_v1
R00324,P0055,U0035,3,"It's okay, nothing special but does the job.",2026-05-16,synthetic_v1
R00325,P0055,U0001,4,"Loved the material, very comfortable for daily wear.",2026-06-06,synthetic_v1
R00326,P0055,U0013,4,Great fit and the fabric feels durable.,2026-07-27,synthetic_v1
R00327,P0055,U0054,4,Nice sustainable option that doesn't compromise on comfort.,2025-09-30,synthetic_v1
R00328,P0055,U0056,3,"Average quality, expected a bit more for the price.",2026-06-05,synthetic_v1
R00329,P0055,U0024,2,"Sizing ran small, had to return it.",2025-09-05,synthetic_v1
R00330,P0055,U0063,2,Started wearing out after a few weeks.,2026-05-30,synthetic_v1
R00331,P0055,U0058,5,Great fit and the fabric feels durable.,2025-11-14,synthetic_v1
R00332,P0055,U0026,2,Started wearing out after a few weeks.,2026-08-01,synthetic_v1
R00333,P0055,U0034,2,Started wearing out after a few weeks.,2026-02-03,synthetic_v1
R00334,P0055,U0014,4,Nice sustainable option that doesn't compromise on comfort.,2025-10-10,synthetic_v1
R00335,P0055,U0038,2,Fabric felt thinner than expected.,2026-07-19,synthetic_v1
R00336,P0056,U0009,1,"Sizing ran small, had to return it.",2026-03-09,synthetic_v1
R00337,P0056,U0062,1,Started wearing out after a few weeks.,2025-12-26,synthetic_v1
R00338,P0056,U0008,1,Fabric felt thinner than expected.,2026-04-17,synthetic_v1
R00339,P0056,U0013,1,Fabric felt thinner than expected.,2026-05-15,synthetic_v1
R00340,P0056,U0049,5,Great fit and the fabric feels durable.,2025-10-27,synthetic_v1
R00341,P0056,U0120,5,"Loved the material, very comfortable for daily wear.",2025-12-26,synthetic_v1
R00342,P0057,U0055,3,"Average quality, expected a bit more for the price.",2026-03-12,synthetic_v1
R00343,P0057,U0114,3,"Average quality, expected a bit more for the price.",2026-03-09,synthetic_v1
R00344,P0057,U0047,3,"It's okay, nothing special but does the job.",2025-09-25,synthetic_v1
R00345,P0057,U0079,4,True to size and holds up well after multiple washes.,2026-08-02,synthetic_v1
R00346,P0057,U0104,3,"Decent product, delivery took a while.",2026-07-11,synthetic_v1
R00347,P0057,U0112,1,"Not worth the price, quality was disappointing.",2025-09-08,synthetic_v1
R00348,P0057,U0004,4,"Good quality for the price, would buy again.",2025-10-27,synthetic_v1
R00349,P0058,U0090,5,"Loved the material, very comfortable for daily wear.",2026-04-26,synthetic_v1
R00350,P0059,U0088,4,Nice sustainable option that doesn't compromise on comfort.,2025-09-28,synthetic_v1
R00351,P0059,U0053,4,Nice sustainable option that doesn't compromise on comfort.,2025-09-27,synthetic_v1
R00352,P0059,U0082,2,Fabric felt thinner than expected.,2026-03-20,synthetic_v1
R00353,P0059,U0112,1,"Sizing ran small, had to return it.",2026-08-08,synthetic_v1
R00354,P0059,U0057,3,"Average quality, expected a bit more for the price.",2026-05-04,synthetic_v1
R00355,P0060,U0095,4,True to size and holds up well after multiple washes.,2025-10-22,synthetic_v1
R00356,P0060,U0055,1,"Sizing ran small, had to return it.",2025-12-31,synthetic_v1
R00357,P0060,U0038,1,"Not worth the price, quality was disappointing.",2025-10-25,synthetic_v1
R00358,P0060,U0112,2,Started wearing out after a few weeks.,2025-12-08,synthetic_v1
R00359,P0060,U0005,5,Nice sustainable option that doesn't compromise on comfort.,2026-06-27,synthetic_v1
R00360,P0060,U0039,4,Great fit and the fabric feels durable.,2025-09-21,synthetic_v1
R00361,P0060,U0022,5,True to size and holds up well after multiple washes.,2026-01-15,synthetic_v1
R00362,P0060,U0085,1,"Not worth the price, quality was disappointing.",2025-11-28,synthetic_v1
R00363,P0060,U0028,2,Started wearing out after a few weeks.,2026-06-05,synthetic_v1
R00364,P0061,U0056,1,Fabric felt thinner than expected.,2026-08-17,synthetic_v1
R00365,P0061,U0116,2,"Sizing ran small, had to return it.",2026-02-16,synthetic_v1
R00366,P0061,U0093,3,"It's okay, nothing special but does the job.",2026-04-22,synthetic_v1
R00367,P0061,U0086,4,Great fit and the fabric feels durable.,2026-06-23,synthetic_v1
R00368,P0061,U0012,5,True to size and holds up well after multiple washes.,2025-09-11,synthetic_v1
R00369,P0061,U0120,3,"It's okay, nothing special but does the job.",2025-11-10,synthetic_v1
R00370,P0061,U0083,5,Great fit and the fabric feels durable.,2026-03-09,synthetic_v1
R00371,P0061,U0084,4,True to size and holds up well after multiple washes.,2025-10-07,synthetic_v1
R00372,P0061,U0104,5,True to size and holds up well after multiple washes.,2026-05-04,synthetic_v1
R00373,P0061,U0015,2,"Sizing ran small, had to return it.",2026-04-05,synthetic_v1
R00374,P0061,U0012,1,Fabric felt thinner than expected.,2026-03-10,synthetic_v1
R00375,P0061,U0096,5,"Good quality for the price, would buy again.",2026-07-03,synthetic_v1
R00376,P0062,U0110,3,"It's okay, nothing special but does the job.",2026-03-24,synthetic_v1
R00377,P0062,U0095,4,Nice sustainable option that doesn't compromise on comfort.,2026-08-31,synthetic_v1
R00378,P0062,U0076,3,"It's okay, nothing special but does the job.",2025-11-30,synthetic_v1
R00379,P0062,U0055,2,"Not worth the price, quality was disappointing.",2026-03-21,synthetic_v1
R00380,P0062,U0120,3,"Average quality, expected a bit more for the price.",2026-06-28,synthetic_v1
R00381,P0062,U0076,5,Nice sustainable option that doesn't compromise on comfort.,2026-05-10,synthetic_v1
R00382,P0062,U0002,1,"Not worth the price, quality was disappointing.",2025-11-29,synthetic_v1
R00383,P0062,U0019,4,"Loved the material, very comfortable for daily wear.",2026-04-02,synthetic_v1
R00384,P0062,U0088,2,"Not worth the price, quality was disappointing.",2026-01-10,synthetic_v1
R00385,P0063,U0019,5,"Loved the material, very comfortable for daily wear.",2025-09-25,synthetic_v1
R00386,P0063,U0040,1,"Sizing ran small, had to return it.",2025-12-17,synthetic_v1
R00387,P0064,U0109,1,"Sizing ran small, had to return it.",2025-09-04,synthetic_v1
R00388,P0064,U0081,5,True to size and holds up well after multiple washes.,2026-05-13,synthetic_v1
R00389,P0064,U0091,4,"Loved the material, very comfortable for daily wear.",2026-02-20,synthetic_v1
R00390,P0064,U0020,1,"Sizing ran small, had to return it.",2026-05-16,synthetic_v1
R00391,P0064,U0119,2,Fabric felt thinner than expected.,2026-06-01,synthetic_v1
R00392,P0064,U0039,4,True to size and holds up well after multiple washes.,2025-09-28,synthetic_v1
R00393,P0064,U0071,2,Fabric felt thinner than expected.,2026-02-12,synthetic_v1
R00394,P0064,U0087,3,"Decent product, delivery took a while.",2026-01-01,synthetic_v1
R00395,P0064,U0051,3,"Decent product, delivery took a while.",2026-07-26,synthetic_v1
R00396,P0064,U0037,5,"Loved the material, very comfortable for daily wear.",2025-09-09,synthetic_v1
R00397,P0064,U0013,2,"Not worth the price, quality was disappointing.",2026-06-25,synthetic_v1
R00398,P0065,U0109,5,Great fit and the fabric feels durable.,2025-09-02,synthetic_v1
R00399,P0065,U0084,3,"Decent product, delivery took a while.",2026-06-09,synthetic_v1
R00400,P0065,U0057,5,"Good quality for the price, would buy again.",2025-09-09,synthetic_v1
R00401,P0065,U0115,4,"Loved the material, very comfortable for daily wear.",2026-06-18,synthetic_v1
R00402,P0065,U0103,2,Started wearing out after a few weeks.,2026-05-23,synthetic_v1
R00403,P0066,U0093,1,"Sizing ran small, had to return it.",2025-11-10,synthetic_v1
R00404,P0066,U0049,1,Started wearing out after a few weeks.,2026-01-25,synthetic_v1
R00405,P0066,U0013,2,Fabric felt thinner than expected.,2026-03-02,synthetic_v1
R00406,P0066,U0007,4,"Good quality for the price, would buy again.",2026-07-02,synthetic_v1
R00407,P0066,U0076,5,"Loved the material, very comfortable for daily wear.",2026-01-21,synthetic_v1
R00408,P0066,U0032,2,"Not worth the price, quality was disappointing.",2026-08-14,synthetic_v1
R00409,P0066,U0051,1,Started wearing out after a few weeks.,2025-12-24,synthetic_v1
R00410,P0066,U0077,3,"Average quality, expected a bit more for the price.",2026-06-04,synthetic_v1
R00411,P0066,U0100,4,Great fit and the fabric feels durable.,2026-01-06,synthetic_v1
R00412,P0066,U0081,4,"Loved the material, very comfortable for daily wear.",2025-10-01,synthetic_v1
R00413,P0066,U0002,4,"Loved the material, very comfortable for daily wear.",2026-07-01,synthetic_v1
R00414,P0067,U0063,1,Fabric felt thinner than expected.,2025-10-07,synthetic_v1
R00415,P0068,U0003,5,"Good quality for the price, would buy again.",2025-11-04,synthetic_v1
R00416,P0068,U0062,5,Nice sustainable option that doesn't compromise on comfort.,2026-04-13,synthetic_v1
R00417,P0068,U0050,1,Started wearing out after a few weeks.,2025-12-27,synthetic_v1
R00418,P0068,U0074,4,"Loved the material, very comfortable for daily wear.",2026-06-28,synthetic_v1
R00419,P0068,U0009,1,"Sizing ran small, had to return it.",2025-08-31,synthetic_v1
R00420,P0068,U0052,5,"Good quality for the price, would buy again.",2025-09-07,synthetic_v1
R00421,P0068,U0072,1,"Not worth the price, quality was disappointing.",2025-11-30,synthetic_v1
R00422,P0068,U0009,5,True to size and holds up well after multiple washes.,2025-12-09,synthetic_v1
R00423,P0068,U0092,5,Nice sustainable option that doesn't compromise on comfort.,2025-10-02,synthetic_v1
R00424,P0068,U0085,1,Started wearing out after a few weeks.,2026-07-02,synthetic_v1
R00425,P0069,U0001,5,"Good quality for the price, would buy again.",2025-11-20,synthetic_v1
R00426,P0069,U0016,4,"Loved the material, very comfortable for daily wear.",2026-08-11,synthetic_v1
R00427,P0070,U0084,5,"Good quality for the price, would buy again.",2026-06-10,synthetic_v1
R00428,P0070,U0109,1,"Sizing ran small, had to return it.",2026-08-14,synthetic_v1
R00429,P0071,U0047,1,"Sizing ran small, had to return it.",2025-11-26,synthetic_v1
R00430,P0072,U0032,4,Great fit and the fabric feels durable.,2026-03-31,synthetic_v1
R00431,P0072,U0085,1,"Sizing ran small, had to return it.",2025-12-01,synthetic_v1
R00432,P0073,U0089,2,"Not worth the price, quality was disappointing.",2026-03-24,synthetic_v1
R00433,P0073,U0078,5,"Loved the material, very comfortable for daily wear.",2025-11-29,synthetic_v1
R00434,P0073,U0089,5,"Good quality for the price, would buy again.",2026-07-12,synthetic_v1
R00435,P0073,U0005,1,Started wearing out after a few weeks.,2026-05-27,synthetic_v1
R00436,P0073,U0110,2,"Sizing ran small, had to return it.",2026-05-13,synthetic_v1
R00437,P0073,U0076,2,Started wearing out after a few weeks.,2026-03-01,synthetic_v1
R00438,P0073,U0094,3,"It's okay, nothing special but does the job.",2025-10-17,synthetic_v1
R00439,P0074,U0034,1,"Sizing ran small, had to return it.",2026-02-17,synthetic_v1
R00440,P0074,U0059,2,"Not worth the price, quality was disappointing.",2026-07-20,synthetic_v1
R00441,P0074,U0055,3,"Average quality, expected a bit more for the price.",2025-09-10,synthetic_v1
R00442,P0074,U0010,2,Started wearing out after a few weeks.,2025-10-13,synthetic_v1
R00443,P0074,U0090,3,"Average quality, expected a bit more for the price.",2025-10-05,synthetic_v1
R00444,P0074,U0073,2,"Sizing ran small, had to return it.",2025-09-29,synthetic_v1
R00445,P0075,U0021,5,Nice sustainable option that doesn't compromise on comfort.,2026-01-29,synthetic_v1
R00446,P0075,U0101,2,"Sizing ran small, had to return it.",2026-01-21,synthetic_v1
R00447,P0075,U0078,4,Great fit and the fabric feels durable.,2026-04-27,synthetic_v1
R00448,P0075,U0016,1,"Sizing ran small, had to return it.",2025-12-02,synthetic_v1
R00449,P0075,U0009,1,"Not worth the price, quality was disappointing.",2026-03-16,synthetic_v1
R00450,P0075,U0117,1,"Sizing ran small, had to return it.",2026-03-14,synthetic_v1
R00451,P0075,U0112,3,"It's okay, nothing special but does the job.",2026-05-08,synthetic_v1
R00452,P0075,U0013,3,"It's okay, nothing special but does the job.",2026-02-19,synthetic_v1
R00453,P0075,U0014,2,"Not worth the price, quality was disappointing.",2026-06-29,synthetic_v1
R00454,P0075,U0076,2,"Sizing ran small, had to return it.",2025-12-24,synthetic_v1
R00455,P0076,U0090,5,"Loved the material, very comfortable for daily wear.",2025-11-12,synthetic_v1
R00456,P0077,U0078,5,"Loved the material, very comfortable for daily wear.",2026-07-12,synthetic_v1
R00457,P0077,U0041,1,Started wearing out after a few weeks.,2026-02-13,synthetic_v1
R00458,P0077,U0104,2,"Sizing ran small, had to return it.",2025-09-18,synthetic_v1
R00459,P0077,U0077,5,Nice sustainable option that doesn't compromise on comfort.,2026-02-06,synthetic_v1
R00460,P0078,U0034,5,"Good quality for the price, would buy again.",2026-08-27,synthetic_v1
R00461,P0078,U0085,5,"Good quality for the price, would buy again.",2026-06-28,synthetic_v1
R00462,P0078,U0073,2,"Not worth the price, quality was disappointing.",2026-04-17,synthetic_v1
R00463,P0078,U0091,1,"Sizing ran small, had to return it.",2026-04-26,synthetic_v1
R00464,P0078,U0091,5,True to size and holds up well after multiple washes.,2026-01-09,synthetic_v1
R00465,P0078,U0046,2,"Not worth the price, quality was disappointing.",2026-01-04,synthetic_v1
R00466,P0078,U0036,5,"Loved the material, very comfortable for daily wear.",2026-01-24,synthetic_v1
R00467,P0079,U0082,2,"Sizing ran small, had to return it.",2026-07-18,synthetic_v1
R00468,P0079,U0099,3,"Decent product, delivery took a while.",2026-03-24,synthetic_v1
R00469,P0079,U0010,1,Fabric felt thinner than expected.,2026-05-01,synthetic_v1
R00470,P0079,U0074,1,Started wearing out after a few weeks.,2026-08-02,synthetic_v1
R00471,P0079,U0071,1,"Sizing ran small, had to return it.",2025-12-22,synthetic_v1
R00472,P0079,U0087,1,"Not worth the price, quality was disappointing.",2025-12-14,synthetic_v1
R00473,P0079,U0064,2,"Not worth the price, quality was disappointing.",2025-12-11,synthetic_v1
R00474,P0079,U0052,5,Great fit and the fabric feels durable.,2026-08-24,synthetic_v1
R00475,P0080,U0092,2,Fabric felt thinner than expected.,2026-01-26,synthetic_v1
R00476,P0080,U0032,5,"Loved the material, very comfortable for daily wear.",2025-09-27,synthetic_v1
R00477,P0080,U0006,5,Nice sustainable option that doesn't compromise on comfort.,2025-10-25,synthetic_v1
R00478,P0080,U0087,4,"Good quality for the price, would buy again.",2025-12-06,synthetic_v1
R00479,P0080,U0010,2,Started wearing out after a few weeks.,2026-02-25,synthetic_v1
R00480,P0080,U0007,2,"Sizing ran small, had to return it.",2026-01-27,synthetic_v1
R00481,P0080,U0022,4,True to size and holds up well after multiple washes.,2026-02-21,synthetic_v1
R00482,P0080,U0117,1,"Sizing ran small, had to return it.",2025-09-18,synthetic_v1
R00483,P0080,U0038,2,Fabric felt thinner than expected.,2026-03-31,synthetic_v1
R00484,P0081,U0028,3,"Decent product, delivery took a while.",2026-08-30,synthetic_v1
R00485,P0081,U0028,5,True to size and holds up well after multiple washes.,2026-03-28,synthetic_v1
R00486,P0081,U0120,5,Great fit and the fabric feels durable.,2026-01-06,synthetic_v1
R00487,P0081,U0008,5,True to size and holds up well after multiple washes.,2026-03-02,synthetic_v1
R00488,P0081,U0043,1,"Not worth the price, quality was disappointing.",2026-04-01,synthetic_v1
R00489,P0081,U0001,3,"It's okay, nothing special but does the job.",2026-03-05,synthetic_v1
